advertiser_id,product_id,type,date
LW045DVYSGRD75TK6U54,q07oz0,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jsvsqz,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,f16ez2,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,bwjw7f,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,mq0ioo,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,umarxt,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,hng4a0,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,upewg5,impression,2023-04-21
5E325T5HYL61QSABVR5V,23fv9y,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,w8vn3a,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,9hx20k,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,9g3i8k,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,687gj1,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,z7cagx,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,vru8v8,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,16d08n,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,ho1fup,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,w7pul2,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,8qhcp4,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,kcort3,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,hng4a0,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,8208py,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,wgm1iv,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,qv5tua,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,93h00e,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,3ppe50,impression,2023-04-21
LW045DVYSGRD75TK6U54,yjp27f,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,gi4frf,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,688g5r,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,uxsaoq,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,5kz5pb,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,nppd8v,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,hayyb1,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,tg5cu9,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,wpds4w,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,hpcac6,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,mpxvae,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,3kw00c,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,s7i453,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,lmjpey,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,vecd58,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,ur643h,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ndhwyv,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,hca9e5,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,dbufjm,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,vru8v8,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,q5vdyk,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,f4uuii,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,o7ci77,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,x6pfa6,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,w9jxl5,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,k32iag,impression,2023-04-21
GXLKAA83238FVRU718EX,ht82qi,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,7zu0nf,impression,2023-04-21
LW045DVYSGRD75TK6U54,sc8v8n,impression,2023-04-21
GXLKAA83238FVRU718EX,oozvsu,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,tctoaa,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,0zyzy7,impression,2023-04-21
IDOFCO721HTJGDH7332G,r49gmq,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,692erx,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,wc3n19,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,hezh6d,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,nadadp,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,x92fi0,impression,2023-04-21
GXLKAA83238FVRU718EX,6iujcs,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,3c491c,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,a1lrep,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,eqy2pt,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,y0qfjv,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,2uk6zv,impression,2023-04-21
5E325T5HYL61QSABVR5V,gbi7p0,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,gk45rr,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,4xp2ib,impression,2023-04-21
LW045DVYSGRD75TK6U54,mjdo61,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,fhqsj9,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,b0x793,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,7yofn1,impression,2023-04-21
5E325T5HYL61QSABVR5V,xa4z64,impression,2023-04-21
GXLKAA83238FVRU718EX,ggkm3j,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,r2e2i7,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,23b1ob,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,wm7aon,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,qgmxv8,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,hh4pry,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,as23wo,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,15bto8,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,q1bo18,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,bogyxf,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,7gziay,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,5t9ynd,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,7u52mw,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,rzrcvr,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,wcwf7p,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,axbvp3,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,wldmfv,impression,2023-04-21
IDOFCO721HTJGDH7332G,omtlud,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,tkiaqc,impression,2023-04-21
5E325T5HYL61QSABVR5V,8t9x3j,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ygqbto,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,l50wv8,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,c9o9ch,impression,2023-04-21
IDOFCO721HTJGDH7332G,ifstde,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,36syx8,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,sutr16,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,0uq88m,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,cwdriy,impression,2023-04-21
GXLKAA83238FVRU718EX,2c1wrd,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,pm4cdn,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,inzjuj,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,mzbfb0,impression,2023-04-21
5E325T5HYL61QSABVR5V,nee5tg,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,4xp2ib,impression,2023-04-21
5E325T5HYL61QSABVR5V,7sw1oh,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,37reca,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,925c7t,impression,2023-04-21
GXLKAA83238FVRU718EX,wv11qp,impression,2023-04-21
LW045DVYSGRD75TK6U54,nnbet1,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,wgxc7d,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,v9bz35,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,9fdnnn,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,18dlm9,impression,2023-04-21
GXLKAA83238FVRU718EX,hdlxkk,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,01cor3,impression,2023-04-21
5E325T5HYL61QSABVR5V,f7rcw4,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,kv1cgp,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,by8abq,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,hzehkg,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,mh3zho,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,zs345h,impression,2023-04-21
LW045DVYSGRD75TK6U54,60jcl8,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,hxq5fv,click,2023-04-21
GXLKAA83238FVRU718EX,opmujp,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,v0bao7,impression,2023-04-21
IDOFCO721HTJGDH7332G,jvuuro,impression,2023-04-21
IDOFCO721HTJGDH7332G,04xpt3,impression,2023-04-21
LW045DVYSGRD75TK6U54,6dgx56,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,ihwez0,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,h9lsbj,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,zazugc,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,fhrv4h,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,t9lj60,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,4r70hu,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,khnx6g,impression,2023-04-21
LW045DVYSGRD75TK6U54,1zzdmb,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,axbvp3,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,uphsul,impression,2023-04-21
5E325T5HYL61QSABVR5V,bc0qbe,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,16d08n,impression,2023-04-21
5E325T5HYL61QSABVR5V,ff86jr,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,up08xy,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,249hh5,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,7c1e26,impression,2023-04-21
LW045DVYSGRD75TK6U54,hb1vmd,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,mk6vuv,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,xw5uaz,impression,2023-04-21
GXLKAA83238FVRU718EX,mejm49,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,7m20p6,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,bwjw7f,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,2f2r0r,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,tqiytw,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,teqdel,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,y1gdyg,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,ntsnzb,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,6lb0i9,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,vwvi2z,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,e30xje,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,lfgwfp,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,nv2qdh,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,1qjtjq,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,v0toqe,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,64bvrl,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,teusxt,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,agwbxn,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,9ic4qx,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,9ww166,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,c0hvb3,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,ih5loh,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,kv1cgp,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,8208py,impression,2023-04-21
LW045DVYSGRD75TK6U54,axhp0h,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,lq1tit,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,n268jv,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,qll11j,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,vk00xu,impression,2023-04-21
IDOFCO721HTJGDH7332G,a6lf8a,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,aqnikq,impression,2023-04-21
5E325T5HYL61QSABVR5V,rf05b3,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,16rfm6,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,1tijfh,impression,2023-04-21
GXLKAA83238FVRU718EX,qh2llz,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,eu664q,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,lq1tit,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,8rhlqf,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,stumy1,impression,2023-04-21
LW045DVYSGRD75TK6U54,yntzgb,impression,2023-04-21
LW045DVYSGRD75TK6U54,dl5ibm,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,5ok4q9,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,27ndez,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,qaaled,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,tokws4,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,8rdq05,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,rk9x1r,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,a8fvpm,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,75xk5m,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,c436eg,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,4ad40l,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,9m5cwq,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,y5grl2,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,6l68xj,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jsvsqz,impression,2023-04-21
IDOFCO721HTJGDH7332G,zuwu8v,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,sikte7,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,mnpqki,impression,2023-04-21
5E325T5HYL61QSABVR5V,956182,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,hca9e5,impression,2023-04-21
GXLKAA83238FVRU718EX,pjker3,impression,2023-04-21
5E325T5HYL61QSABVR5V,mtnlhs,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,o0ub1f,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,w9jxl5,impression,2023-04-21
LW045DVYSGRD75TK6U54,vveodc,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ipaaf8,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,xyrvbx,impression,2023-04-21
GXLKAA83238FVRU718EX,7knk4n,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jzh6me,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,figbtq,impression,2023-04-21
5E325T5HYL61QSABVR5V,dqju3z,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,8816pd,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,qxgy6r,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,xvegp4,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,322bpz,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,qr6qjs,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,ixgxle,click,2023-04-21
AK81O7W3KGPEN8LABG2N,0i9a42,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,yr5w4y,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,x5imtg,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,ldw9st,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,5t9ynd,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,jtdoim,impression,2023-04-21
5E325T5HYL61QSABVR5V,em6e7r,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,vryvm9,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,eaf7bk,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,sdcwsj,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,q1bo18,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,78vxas,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,dctwun,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,3jax7g,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,w0h2z9,impression,2023-04-21
LW045DVYSGRD75TK6U54,raph8n,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,4fijic,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,arbc4z,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,zx7wq0,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,fboh9x,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,bpwhmw,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,q4kg7l,impression,2023-04-21
GXLKAA83238FVRU718EX,eh43o5,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,7tw3wr,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,fhrv4h,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,z9szc7,impression,2023-04-21
IDOFCO721HTJGDH7332G,z7nbhq,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,edap34,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,m16in7,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,6xsbvv,impression,2023-04-21
5E325T5HYL61QSABVR5V,apgv0b,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,d1saog,impression,2023-04-21
IDOFCO721HTJGDH7332G,ev0bky,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,fl2w1e,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,pf1k56,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,ab78lo,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,3j6rki,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ktetke,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,tdkki8,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,xq9jhg,impression,2023-04-21
IDOFCO721HTJGDH7332G,sphyb2,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,2ueomv,impression,2023-04-21
LW045DVYSGRD75TK6U54,dly1so,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,nsgvlc,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,pqu6t5,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,nvo20g,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,482280,impression,2023-04-21
IDOFCO721HTJGDH7332G,iv6agv,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,z2ka7w,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,9jq8ns,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,916j6g,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,0xyzi4,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,5d4nzk,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,30ofzs,impression,2023-04-21
GXLKAA83238FVRU718EX,qh2llz,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,uuzvwo,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,thfkzx,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,trv2xo,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,x5kpim,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,01c8b9,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,vhi7me,click,2023-04-21
5E325T5HYL61QSABVR5V,gbi7p0,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,z1z80j,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,vmkbjo,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,96q9i1,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,9jmxoh,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,trjw9j,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,6w3is5,impression,2023-04-21
IDOFCO721HTJGDH7332G,hnxqoy,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,e30xje,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,02yx1c,impression,2023-04-21
IDOFCO721HTJGDH7332G,8211cf,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,0pdrve,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,y7a4ae,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,3u9ua9,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,fxzu1x,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,rbl7k0,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,8jgdli,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,72bvrv,impression,2023-04-21
5E325T5HYL61QSABVR5V,apgv0b,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,d6k76j,impression,2023-04-21
IDOFCO721HTJGDH7332G,al3rzb,impression,2023-04-21
GXLKAA83238FVRU718EX,kl31xb,impression,2023-04-21
IDOFCO721HTJGDH7332G,jb0u8s,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,1vk9yp,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,gn030p,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,by8abq,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,2rv46m,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,7i291l,impression,2023-04-21
LW045DVYSGRD75TK6U54,8kep2q,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,xd4w38,impression,2023-04-21
IDOFCO721HTJGDH7332G,yg60xf,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,12jkgc,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,bi3by6,impression,2023-04-21
LW045DVYSGRD75TK6U54,qlr38j,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,qxz53k,click,2023-04-21
6X20RDH567MX2X3TXYJ7,croniz,impression,2023-04-21
GXLKAA83238FVRU718EX,gde0d3,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,qwva9i,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,61cpk1,impression,2023-04-21
5E325T5HYL61QSABVR5V,ouiia6,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,080o7p,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,wwrda1,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,080o7p,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,b7cp20,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,k1z6b1,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,8evyil,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,ur643h,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,s7i453,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,6lnn3p,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,39m7cv,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,cvqv40,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,7c1e26,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,usg03r,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,s5jjxg,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,srbirv,click,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,zvw46q,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,trv2xo,impression,2023-04-21
GXLKAA83238FVRU718EX,ht82qi,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,14dx2a,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,r93fi5,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,dqfj5c,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,z1f7x1,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,r93fi5,impression,2023-04-21
IDOFCO721HTJGDH7332G,enpe8d,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,c1vp6x,impression,2023-04-21
IDOFCO721HTJGDH7332G,m0rky3,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,v7fk8z,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,8erc86,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,t045x0,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,thyp7n,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,322bpz,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,g25b4w,impression,2023-04-21
LW045DVYSGRD75TK6U54,27p5ao,impression,2023-04-21
5E325T5HYL61QSABVR5V,k5n5uo,impression,2023-04-21
5E325T5HYL61QSABVR5V,q26rdd,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ji6c46,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,xth7k9,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,oyqa0w,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,kph3tq,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,q240nj,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,epcpvc,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,9inybp,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,yv73mp,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,sktq8k,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,37reca,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,519aus,impression,2023-04-21
LW045DVYSGRD75TK6U54,lywka5,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,jbr521,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,4mbhwe,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,w829wh,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,tg4q6t,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,vdgtjk,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,ps28xa,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,xsdcyh,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,dyok7q,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,r93fi5,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,vplwl8,impression,2023-04-21
GXLKAA83238FVRU718EX,gde0d3,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,6va8b2,impression,2023-04-21
